fold,case,DSC_LV,DSC_MYO,ASSD_LVEndo,ASSD_LVEpi,HD_LVEndo,HD_LVEpi,Jac_neg_pct
3,P009-3,0.80924016,0.67374825,3.4837279319763184,3.6182916164398193,9.516432762145996,10.822430610656738,1.5597873263888888
3,P009-4,0.8781844,0.74074733,1.7925862073898315,2.6205694675445557,7.5,9.759610176086426,1.1671278211805556
3,P010-1,0.7662062,0.75435203,3.3153607845306396,2.800173044204712,8.003905296325684,8.0,1.141357421875
3,P010-2,0.7621863,0.7658545,4.077851295471191,2.9575934410095215,11.619799613952637,9.512310028076172,0.9874131944444444
3,P010-3,0.79792684,0.57843643,3.289370536804199,4.948104381561279,8.0,18.06412124633789,1.1623806423611112
3,P010-4,0.6643562,0.7720699,4.653151512145996,3.1193432807922363,11.855905532836914,8.838834762573242,1.1250813802083335
3,P011-1,0.8640686,0.8200504,2.0784401893615723,2.459038734436035,8.0,8.0,1.262749565972222
3,P012-1,0.6817193,0.5901218,5.185867786407471,5.104035377502441,14.028987884521484,13.747727394104004,1.5842013888888888
3,P012-2,0.88747466,0.62889963,1.8302034139633179,3.599428176879883,8.0,10.965856552124023,0.7575141059027778
3,P012-3,0.80170786,0.6723223,3.6105077266693115,4.060530185699463,11.3164701461792,10.965856552124023,1.050482855902778
3,P012-4,0.8737011,0.71746355,1.047646403312683,2.3661816120147705,5.303300857543945,8.003905296325684,1.470947265625
3,P013-1,0.81584525,0.8093926,2.0222575664520264,1.8879855871200562,8.003905296325684,8.0,1.447211371527778
3,P013-2,0.77837664,0.73990047,2.537551164627075,3.0010523796081543,8.746427536010742,9.013877868652344,1.1867947048611112
3,P014-1,0.90709454,0.72651106,1.3455049991607666,3.14467453956604,8.0,14.028987884521484,1.9510904947916667
3,P014-2,0.9234931,0.8332893,1.1425820589065552,1.7535126209259033,8.0,8.0,1.4621310763888888
3,P014-3,0.8459105,0.779053,3.095867156982422,3.3016250133514404,10.077821731567383,11.319231033325195,1.1332194010416665
3,P015-1,0.85365206,0.73618484,2.2285315990448,2.711301565170288,8.0,8.474225997924805,2.345106336805556
3,P015-2,0.846958,0.7109412,1.6041849851608276,2.3995919227600098,8.0,8.385254859924316,1.4621310763888888
3,P015-3,0.82457924,0.73469794,2.0875604152679443,2.242161273956299,8.0,8.0,1.6025119357638888
3,P015-4,0.8266877,0.70396996,2.179443836212158,2.6298556327819824,8.0,8.381526947021484,2.157253689236111
3,P016-1,0.73092514,0.622915,2.7654190063476562,3.275770664215088,8.923284530639648,10.151969909667969,1.4811197916666665
3,P016-2,0.8373061,0.6333677,1.9875407218933105,3.1812407970428467,8.0,9.182184219360352,0.9819878472222222
3,P016-3,0.8803157,0.65846246,1.283791184425354,3.1801984310150146,6.25,11.3164701461792,1.111518012152778
3,P016-4,0.83891916,0.6292835,2.4256603717803955,3.507248640060425,8.0,10.151969909667969,1.5536838107638888
3,P017-1,0.8456125,0.6579143,1.6755480766296387,3.495441198348999,7.288690090179443,11.3164701461792,1.4438205295138888
3,P017-2,0.86086166,0.76905376,1.4033766984939575,1.9402244091033936,6.25,8.0,1.4940049913194444
3,P017-3,0.83336616,0.661961,1.7866456508636475,3.553058624267578,7.288690090179443,10.60660171508789,1.0091145833333335
3,P018-1,0.8593016,0.6911963,1.5357921123504639,2.5574095249176025,6.7314558029174805,8.75,1.5943739149305556
3,P018-2,0.69454,0.65559036,2.277972936630249,2.529775619506836,8.097067832946777,8.838834762573242,1.6608344184027777
3,P018-3,0.69148874,0.6263439,3.4648962020874023,3.6557886600494385,11.319231033325195,10.752906799316406,1.4126247829861112
3,P019-1,0.82872534,0.8561864,2.010450839996338,2.174743175506592,8.0,8.0,1.5530056423611112
3,P019-3,0.87164396,0.7982806,1.4114911556243896,2.398815155029297,7.5,9.182184219360352,1.3163248697916665
3,P019-4,0.841497,0.79105246,1.9141302108764648,2.8301610946655273,8.0,10.151969909667969,1.276312934027778
3,P020-1,0.78031385,0.6319783,3.1043710708618164,4.126603126525879,9.433980941772461,12.434829711914062,2.012125651041667
3,P020-2,0.76819587,0.57725245,2.6404895782470703,4.2348737716674805,8.838834762573242,16.94845199584961,0.8653428819444444
3,P020-3,0.72383213,0.555432,3.6838302612304688,5.061957836151123,9.519716262817383,17.581951141357422,1.3651529947916665
3,P020-4,0.7651809,0.7446986,2.923917055130005,2.6816914081573486,8.75,8.097067832946777,1.7537434895833333
4,P001-1,0.9033484,0.81624997,1.6713457107543945,2.175983428955078,8.0,8.0,1.2539333767361112
4,P001-2,0.9159011,0.81730926,1.3780800104141235,2.0355803966522217,7.5,8.0,0.592041015625
4,P001-3,0.88246834,0.7771861,1.6647183895111084,2.916719675064087,6.25,8.097067832946777,1.019287109375
4,P001-4,0.88238686,0.7773885,1.6734046936035156,2.756289482116699,6.25,8.192984580993652,1.220703125
4,P002-1,0.91487443,0.8742789,0.7774546146392822,1.0582572221755981,3.535533905029297,5.0,1.0084364149305556
4,P002-2,0.84420645,0.78944737,1.903982400894165,2.592921495437622,7.905694007873535,8.097067832946777,1.1922200520833335
4,P002-3,0.91175497,0.860195,1.0108203887939453,1.3199994564056396,4.506938934326172,6.25,1.1372884114583335
4,P002-4,0.8671469,0.82520616,1.9593873023986816,2.3366503715515137,8.0,8.003905296325684,1.8466525607638888
4,P003-1,0.8858767,0.85911727,1.2527647018432617,1.25809645652771,5.590169906616211,6.25,0.7331000434027778
4,P003-2,0.8986959,0.7803332,1.2248616218566895,1.7644519805908203,8.0,8.0,1.209174262152778
4,P003-3,0.8822478,0.8079287,1.085490345954895,1.6578656435012817,4.506938934326172,7.905694007873535,0.68359375
4,P003-4,0.8463043,0.7642945,2.041048288345337,2.3207054138183594,8.0,8.0,0.9996202256944444
4,P004-1,0.85857636,0.84383404,3.5307741165161133,3.3166112899780273,11.589326858520508,9.598176956176758,0.836181640625
4,P004-2,0.81321955,0.8227498,2.476471185684204,2.4451143741607666,8.097067832946777,8.097067832946777,3.2090928819444446
4,P004-3,0.8674003,0.86208296,1.8935426473617554,2.1430110931396484,8.0,8.0,1.5977647569444444
4,P005-1,0.9360718,0.86531323,0.7251110076904297,1.2511067390441895,3.535533905029297,7.5,0.9616427951388888
4,P005-2,0.91458744,0.81989723,1.0804764032363892,1.6227284669876099,5.303300857543945,7.905694007873535,1.0911729600694444
4,P005-4,0.89368874,0.853653,2.39542818069458,2.378049612045288,8.0,8.0,0.47607421875
4,P006-1,0.88835263,0.749198,1.5329009294509888,3.625018835067749,6.25,13.462911605834961,1.080322265625
4,P006-2,0.842221,0.6525658,1.6661477088928223,3.3989248275756836,7.5,16.007810592651367,0.616455078125
4,P006-3,0.88739675,0.792097,2.0273494720458984,2.6368424892425537,8.0,10.0,0.6022135416666667
4,P006-4,0.8869668,0.7872517,1.6705166101455688,2.7456185817718506,6.25,8.097067832946777,1.183403862847222
4,P007-1,0.9099578,0.7771371,1.4065282344818115,1.8950598239898682,8.0,8.0,1.593017578125
4,P007-2,0.89941174,0.74228525,1.214748501777649,2.2952675819396973,8.0,8.097067832946777,1.3637966579861112
4,P007-3,0.9311952,0.81514174,0.5622481107711792,1.4154744148254395,2.7950849533081055,8.0,0.9623209635416666
4,P007-4,0.89651394,0.78276527,1.5241211652755737,1.977624535560608,8.0,8.0,1.128472222222222
4,P008-1,0.90202755,0.77907264,1.182965874671936,2.651528835296631,5.303300857543945,8.923284530639648,1.319037543402778
4,P008-2,0.8900012,0.7589773,1.2164002656936646,2.567065477371216,5.590169906616211,9.100137710571289,1.135932074652778
4,P008-3,0.9069928,0.8665485,1.6308448314666748,1.6361064910888672,8.0,8.0,1.9917805989583333
4,P008-4,0.90533507,0.79308003,1.1364812850952148,2.602050304412842,5.153882026672363,8.381526947021484,1.0884602864583335
4,P009-1,0.8987243,0.7533042,1.1809355020523071,2.556906223297119,6.25,10.455262184143066,1.1806911892361112
4,P009-2,0.89040864,0.60731083,1.1564997434616089,3.303096055984497,5.561482906341553,16.622650146484375,1.435004340277778
4,P009-3,0.8574289,0.73027885,3.0966556072235107,3.10805082321167,9.759610176086426,9.759610176086426,1.9476996527777777
4,P009-4,0.9015574,0.7422061,1.332058310508728,2.6357436180114746,5.590169906616211,10.307764053344727,1.270209418402778
4,P010-1,0.85344017,0.7800574,2.132782220840454,2.4234180450439453,8.0,8.0,1.380072699652778
4,P010-2,0.82382303,0.7779823,3.4004228115081787,2.8217267990112305,9.182184219360352,8.381526947021484,1.074896918402778
4,P010-3,0.87813455,0.5954525,2.08476185798645,4.441347122192383,8.0,17.714754104614258,1.275634765625
4,P010-4,0.81446964,0.7895069,3.635160207748413,2.9322447776794434,10.151969909667969,8.474225997924805,1.4139811197916665
4,P011-1,0.88504946,0.819627,1.4455645084381104,2.2508795261383057,8.0,8.0,1.116265190972222
4,P012-1,0.85811186,0.6443473,2.977501630783081,4.202248573303223,8.835298538208008,12.051970481872559,1.1881510416666665
4,P012-2,0.8903255,0.69723284,1.5738892555236816,3.180671215057373,8.0,8.923284530639648,0.6340874565972222
4,P012-3,0.8299612,0.701831,3.3311474323272705,3.803279399871826,8.923284530639648,9.598176956176758,0.8199055989583334
4,P012-4,0.93339354,0.748914,0.5734387636184692,2.0858607292175293,2.7950849533081055,8.0,1.8235948350694444
4,P013-1,0.8401273,0.79690677,1.8934428691864014,2.0282046794891357,7.5,8.0,1.4980740017361112
4,P013-2,0.86688507,0.75779176,1.1763896942138672,2.382749319076538,5.303300857543945,8.0,1.6065809461805556
4,P014-1,0.92290926,0.77249444,0.971330463886261,2.5557634830474854,5.0,9.516432762145996,1.6391330295138888
4,P014-2,0.92526555,0.87366635,0.9709208011627197,1.293744683265686,5.153882026672363,8.0,1.324462890625
4,P014-3,0.8610341,0.80835485,2.9142069816589355,3.0589542388916016,9.433980941772461,9.562870025634766,1.2607150607638888
4,P015-1,0.8865906,0.7607033,1.6205024719238281,2.3498997688293457,8.0,8.097067832946777,2.211507161458333
4,P015-2,0.8745883,0.6999289,1.432030439376831,2.537745237350464,8.0,8.835298538208008,1.8839518229166667
4,P015-3,0.8531539,0.7800752,1.6624867916107178,1.9207342863082886,7.905694007873535,8.0,1.5760633680555556
4,P015-4,0.88158107,0.72380173,1.4850512742996216,2.5365149974823,8.0,8.192984580993652,2.043321397569444
4,P016-1,0.80938584,0.67920554,2.0718283653259277,2.724409580230713,8.0,9.182184219360352,1.3258192274305556
4,P016-2,0.83918375,0.6538503,1.897298812866211,3.0805325508117676,8.0,8.835298538208008,1.7049153645833333
4,P016-3,0.9136773,0.6730105,0.8413506746292114,3.1033589839935303,3.9528470039367676,12.621905326843262,1.111518012152778
4,P016-4,0.876081,0.67361075,1.733599305152893,2.952936887741089,8.0,9.182184219360352,2.236599392361111
4,P017-1,0.86899626,0.6491958,1.484281063079834,3.6475608348846436,6.7314558029174805,12.116621017456055,1.342095269097222
4,P017-2,0.89296865,0.7671618,1.01200270652771,1.8208303451538086,5.0,8.0,1.3427734375
4,P017-3,0.877188,0.69102484,1.2239419221878052,3.083390712738037,5.0,9.433980941772461,0.9724934895833334
4,P018-1,0.91004467,0.6985175,0.8717523813247681,2.3759310245513916,3.9528470039367676,8.746427536010742,1.46484375
4,P018-2,0.8137824,0.6876543,1.645064353942871,2.0880112648010254,8.0,8.003905296325684,2.069091796875
4,P018-3,0.7907959,0.64158744,2.902022361755371,3.227290630340576,10.677078247070312,9.762811660766602,1.3705783420138888
4,P019-1,0.8547522,0.85293925,1.7010295391082764,2.243507146835327,7.071067810058594,8.0,2.3064507378472223
4,P019-3,0.8833231,0.78572655,1.3286575078964233,2.5688560009002686,6.7314558029174805,10.151969909667969,1.4139811197916665
4,P019-4,0.8709865,0.7834575,1.630924940109253,2.906240224838257,7.905694007873535,11.855905532836914,1.8425835503472223
4,P020-1,0.8543568,0.6991413,2.674109935760498,3.3451290130615234,10.151969909667969,10.965856552124023,2.131483289930556
4,P020-2,0.8597285,0.5819588,1.608521580696106,3.736708164215088,7.905694007873535,16.622650146484375,1.085747612847222
4,P020-3,0.846538,0.5618664,2.4152655601501465,4.46095609664917,8.0,18.743331909179688,2.339680989583333
4,P020-4,0.8703465,0.7865104,1.6941252946853638,2.0513439178466797,8.0,8.0,1.9571940104166667
MEAN,-,0.8568,0.7584,1.9467,2.6339,7.5137,9.4124,1.0475
STD,-,0.0508,0.0768,0.8635,0.8210,2.1095,2.6313,0.5058
